Keys,IV,PlainText,CipherText,CipherTextLength,PlainTextLength,Key1,Key2,Key3
7CA110454A1A6E5701010101010101010202020202020202,0000000000000000,01A1D6D03977674200000000000000000000000000000000,616B36E741FC0C7DE68914AE69818CC21976EB51967E733D,192,192,7CA110454A1A6E57,0101010101010101,0202020202020202
0131D9619DC1376E01010101010101010202020202020202,0000000000000000,5CD54CA83DEF57DA00000000000000000000000000000000,89906744FDE4A0DCDDCD5C97C0875F3C2232A3683F78A0C3,192,192,0131D9619DC1376E,0101010101010101,0202020202020202
07A1133E4A0B268601010101010101010202020202020202,0000000000000000,0248D43806F6717200000000000000000000000000000000,B53B92E91715E7DC8EC11CDC5A43B92B713EE323A5BC46D4,192,192,07A1133E4A0B2686,0101010101010101,0202020202020202
3849674C2602319E01010101010101010202020202020202,0000000000000000,51454B582DDF440A00000000000000000000000000000000,E6DAF7C49BD089026D32AC9C845EFB5692CD53637BA104A9,192,192,3849674C2602319E,0101010101010101,0202020202020202
04B915BA43FEB5B601010101010101010202020202020202,0000000000000000,42FD443059577FA200000000000000000000000000000000,E2D9F1F6AF74F9F213EEF8623D0BC259EC11079DC2F43DA6,192,192,04B915BA43FEB5B6,0101010101010101,0202020202020202
0113B970FD34F2CE01010101010101010202020202020202,0000000000000000,059B5E0851CF143A00000000000000000000000000000000,2F83ACA7E8CC4140C78760E21254D94C38789F1DEDAB26B3,192,192,0113B970FD34F2CE,0101010101010101,0202020202020202
0170F175468FB5E601010101010101010202020202020202,0000000000000000,0756D8E0774761D200000000000000000000000000000000,E1F728EFC1FE12CCA325DEB89E2A95105CDA214761D56AEF,192,192,0170F175468FB5E6,0101010101010101,0202020202020202
43297FAD38E373FE01010101010101010202020202020202,0000000000000000,762514B829BF486A00000000000000000000000000000000,E65C854B8085D5099D3235C51F9CB07762CDCA3AE0634F88,192,192,43297FAD38E373FE,0101010101010101,0202020202020202
07A7137045DA2A1601010101010101010202020202020202,0000000000000000,3BDD11904937280200000000000000000000000000000000,F6498E04D19EAA43068EAE86C73F09D2F971517938C0F62D,192,192,07A7137045DA2A16,0101010101010101,0202020202020202
04689104C2FD3B2F01010101010101010202020202020202,0000000000000000,26955F6835AF609A00000000000000000000000000000000,0023FA2547641F0AB53B971C8B680FE34AC468E37497F01C,192,192,04689104C2FD3B2F,0101010101010101,0202020202020202
37D06BB516CB754601010101010101010202020202020202,0000000000000000,164D5E404F27523200000000000000000000000000000000,946723AD3698B028B6E33517320C267F491CCAE8CDF3D980,192,192,37D06BB516CB7546,0101010101010101,0202020202020202
1F08260D1AC2465E01010101010101010202020202020202,0000000000000000,6B056E18759F5CCA00000000000000000000000000000000,A075067C18EDDF795AF1AE1AFE264AD7A50E51E501D9B528,192,192,1F08260D1AC2465E,0101010101010101,0202020202020202
584023641ABA617601010101010101010202020202020202,0000000000000000,004BD6EF0917606200000000000000000000000000000000,E4014AC2BED11362321EA56CEC90594CCDE15A93136FA6B3,192,192,584023641ABA6176,0101010101010101,0202020202020202
025816164629B00701010101010101010202020202020202,0000000000000000,480D39006EE762F200000000000000000000000000000000,BA0808A7A538018E60BC03678E3734AC9F43FC9871C8CB53,192,192,025816164629B007,0101010101010101,0202020202020202
49793EBC79B3258F01010101010101010202020202020202,0000000000000000,437540C8698F3CFA00000000000000000000000000000000,5FE2ED69BA8B0DE6B23E06576C08A1224DC1F9A893F75EDD,192,192,49793EBC79B3258F,0101010101010101,0202020202020202
4FB05E1515AB73A701010101010101010202020202020202,0000000000000000,072D43A07707529200000000000000000000000000000000,41FD2CCCCA380350FE2988EC4C4B24C701D67713B3B4DB38,192,192,4FB05E1515AB73A7,0101010101010101,0202020202020202
49E95D6D4CA229BF01010101010101010202020202020202,0000000000000000,02FE55778117F12A00000000000000000000000000000000,535013122B01224B4B275E1178B20F31B4D8A1EE874DF0CE,192,192,49E95D6D4CA229BF,0101010101010101,0202020202020202
018310DC409B26D601010101010101010202020202020202,0000000000000000,1D9D5C5018F728C200000000000000000000000000000000,4A4CED7AE22BD2BDD1556C0E02F34F4A2EAA93F1FD0CB0B5,192,192,018310DC409B26D6,0101010101010101,0202020202020202
1C587F1C13924FEF01010101010101010202020202020202,0000000000000000,305532286D6F295A00000000000000000000000000000000,1C4E60C43CA88B0596C09B7B21BC05D4693F6484DE43FA2B,192,192,1C587F1C13924FEF,0101010101010101,0202020202020202
