Keys,IV,PlainText,CipherText,CipherTextLength,PlainTextLength,Key1,Key2,Key3
010101010101010102020202020202020202020202020202,0000000000000000,0000000000000000,8CA64DE9C1B123A7,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000000001,166B40B44ABA4BD6,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000000002,06E7EA22CE92708F,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000000004,D2FD8867D50D2DFE,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000000008,CC083F1E6D9E85F6,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000000010,5B711BC4CEEBF2EE,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000000020,0953E2258E8E90A1,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000000040,E07C30D7E4E26E12,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000000080,2FBC291A570DB5C4,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000000100,DD7C0BBD61FAFD54,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000000200,48221B9937748A23,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000000400,E643D78090CA4207,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000000800,8405D1ABE24FB942,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000001000,CE332329248F3228,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000002000,1D1CA853AE7C0C5F,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000004000,5D86CB23639DBEA9,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000008000,1029D55E880EC2D0,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000010000,8DD45A2DDF90796C,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000020000,CAFFC6AC4542DE31,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000040000,EA51D3975595B86B,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000080000,8B54536F2F3E64A8,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000100000,866ECEDD8072BB0E,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000200000,79E90DBC98F92CCA,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000400000,AB6A20C0620D1C6F,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000000800000,25EB5FC3F8CF0621,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000001000000,4D49DB1532919C9F,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000002000000,814EEB3B91D90726,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000004000000,5E0905517BB59BCF,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000008000000,CA3A2B036DBC8502,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000010000000,FA0752B07D9C4AB8,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000020000000,B160E4680F6C696F,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000040000000,DF98C8276F54B04B,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000080000000,E943D7568AEC0C5C,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000100000000,AEB5F5EDE22D1A36,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000200000000,E428581186EC8F46,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000400000000,E1652C6B138C64A5,64,64,0101010101010101,0202020202020202,0202020202020202
010101010101010102020202020202020202020202020202,0000000000000000,0000000800000000,D106FF0BED5255D7,64,64,0101010101010101,0202020202020202,0202020202020202
