Key,IV,PlainText,CipherText
10A58869D74BE5A374CF867CFB473859,A75F0E73E576B5E7318A059549BB077A,000000000000000000000000000000000000000000000000,A75F0E73E576B5E7318A059549BB077A6D251E6944B051E0
CAEA65CDBB75E9169ECD22EBE6E54675,F05E492633E06C962AA9EC33FA8043A0,000000000000000000000000000000000000000000000000,F05E492633E06C962AA9EC33FA8043A06E29201190152DF4
A2E2FA9BAF7D20822CA9F0542F764A41,132BD38EB7606D9AF73040D20748C45E,000000000000000000000000000000000000000000000000,132BD38EB7606D9AF73040D20748C45EC3B44B95D9D2F256
B6364AC4E1DE1E285EAF144A2415F7A0,D95555079C6DF19816276E450DE14A22,000000000000000000000000000000000000000000000000,D95555079C6DF19816276E450DE14A225D9B05578FC944B3
64CF9C7ABC50B888AF65F49D521944B2,63EB14ACD1109B6BA5CA6929B80390AD,000000000000000000000000000000000000000000000000,63EB14ACD1109B6BA5CA6929B80390ADF7EFC89D5DBA5781
47D6742EEFCC0465DC96355E851B64D9,906AE0E3503E3989D458A3165741C3C1,000000000000000000000000000000000000000000000000,906AE0E3503E3989D458A3165741C3C10306194F666D1836
3EB39790678C56BEE34BBCDECCF6CDB5,93CFA92312ECCA85CD7EA9C92C97B8E4,000000000000000000000000000000000000000000000000,93CFA92312ECCA85CD7EA9C92C97B8E4858075D536D79CCE
64110A924F0743D500CCADAE72C13427,2C7568D1C0C9C59C25622736DF95CFB3,000000000000000000000000000000000000000000000000,2C7568D1C0C9C59C25622736DF95CFB335870C6A57E9E923
18D8126516F8A12AB1A36D9F04D68E51,59D073A639241DC5291FFF838EB67873,000000000000000000000000000000000000000000000000,59D073A639241DC5291FFF838EB678736C68E9BE5EC41E22
F530357968578480B398A3C251CD1093,4604D4615ECB4B9061987AB07BE22316,000000000000000000000000000000000000000000000000,4604D4615ECB4B9061987AB07BE22316F5DF39990FC688F1
DA84367F325D42D601B4326964802E8E,A35DFAB8FC80324EC6B213C5F4E1E366,000000000000000000000000000000000000000000000000,A35DFAB8FC80324EC6B213C5F4E1E366BBA071BCB470F8F6
E37B1C6AA2846F6FDB413F238B089F23,29EA812AA8B15A83A00D3795FFE880AF,000000000000000000000000000000000000000000000000,29EA812AA8B15A83A00D3795FFE880AF43C9F7E62F5D288B
6C002B682483E0CABCC731C253BE5674,F10298A616EDCFCB1F0E178A48FC47EC,000000000000000000000000000000000000000000000000,F10298A616EDCFCB1F0E178A48FC47EC3580D19CFF44F101
143AE8ED6555ABA96110AB58893A8AE1,58CCA9DB19458D529E803619E22B6C76,000000000000000000000000000000000000000000000000,58CCA9DB19458D529E803619E22B6C76806DA864DD29D48D
B69418A85332240DC82492353956AE0C,7D7DAE2FDF36DC878F22C2FE0E3E2D6A,000000000000000000000000000000000000000000000000,7D7DAE2FDF36DC878F22C2FE0E3E2D6AA303D940DED8F0BA
71B5C08A1993E1362E4D0CE9B22B78D5,DCC0E95D87250F53A62B9A9EB2808A9E,000000000000000000000000000000000000000000000000,DCC0E95D87250F53A62B9A9EB2808A9EC2DABD117F8A3ECA
E234CDCA2606B81F29408D5F6DA21206,19764959B06C137178D8B7152B484A91,000000000000000000000000000000000000000000000000,19764959B06C137178D8B7152B484A91FFF60A4740086B3B
13237C49074A3DA078DC1D828BB78C6F,66B3E372608F9705DEAA9D333B8344E2,000000000000000000000000000000000000000000000000,66B3E372608F9705DEAA9D333B8344E28146A08E2357F0CA
3071A2A48FE6CBD04F1A129098E308F8,157BF5C7ACD844FE11D37F5CA6D6413A,000000000000000000000000000000000000000000000000,157BF5C7ACD844FE11D37F5CA6D6413A4B98E06D356DEB07
90F42EC0F68385F2FFC5DFC03A654DCE,42D0CC62DAC2D6064DEF2EFA439B96DD,000000000000000000000000000000000000000000000000,42D0CC62DAC2D6064DEF2EFA439B96DD7A20A53D460FC9CE
FEBD9A24D8B65C1C787D50A4ED3619A9,6B9131EE95F3578CD985876025B996BF,000000000000000000000000000000000000000000000000,6B9131EE95F3578CD985876025B996BFF4A70D8AF877F9B0
