Key,IV,PlainText,CipherText
80000000000000000000000000000000,D3D78DD7387922F7A2B7647077BCAA0A,000000000000000000000000000000000000000000000000,D3D78DD7387922F7A2B7647077BCAA0A0EDD33D3C621E546
C0000000000000000000000000000000,93203AC3EF66E2BA7CCAFF4BD3C79587,000000000000000000000000000000000000000000000000,93203AC3EF66E2BA7CCAFF4BD3C795874BC3F883450C113C
E0000000000000000000000000000000,73B3DB03202ED6851DB9ACDCDE7BE02D,000000000000000000000000000000000000000000000000,73B3DB03202ED6851DB9ACDCDE7BE02D72A1DA770F5D7AC4
F0000000000000000000000000000000,A9D49F0EE83FF5DA83D8D5F13F3307CD,000000000000000000000000000000000000000000000000,A9D49F0EE83FF5DA83D8D5F13F3307CD970014D634E2B765
F8000000000000000000000000000000,59C64F2692368B8F3193491BD1477AE7,000000000000000000000000000000000000000000000000,59C64F2692368B8F3193491BD1477AE7F17E79AED0DB7E27
FC000000000000000000000000000000,4B90325F8EA0ACA8F9FA7388F565891E,000000000000000000000000000000000000000000000000,4B90325F8EA0ACA8F9FA7388F565891E9ED5A75136A940D0
FE000000000000000000000000000000,F4168580239E1D4BB44960F46413C164,000000000000000000000000000000000000000000000000,F4168580239E1D4BB44960F46413C164C4295F83465C7755
FF000000000000000000000000000000,93C2092E6CC991B6AC4759C9FC297000,000000000000000000000000000000000000000000000000,93C2092E6CC991B6AC4759C9FC297000B1D758256B28FD85
FF800000000000000000000000000000,46E05AFA83AC8B26C62CFCF1F770024F,000000000000000000000000000000000000000000000000,46E05AFA83AC8B26C62CFCF1F770024F42FFB34C743DE4D8
FFC00000000000000000000000000000,6ED151E8ADAB2168302E70A0EF7D3EC4,000000000000000000000000000000000000000000000000,6ED151E8ADAB2168302E70A0EF7D3EC49958F0ECEA8B2172
FFE00000000000000000000000000000,CBC8F44F07B9499F2938B687DD1C89DB,000000000000000000000000000000000000000000000000,CBC8F44F07B9499F2938B687DD1C89DB956D7798FAC20F82
FFF00000000000000000000000000000,2087FB7A355649B20AF6A34E1B5B2730,000000000000000000000000000000000000000000000000,2087FB7A355649B20AF6A34E1B5B2730A01BF44F2D16BE92
FFF80000000000000000000000000000,F0D8E8F2E7771D7132B449CB7FCFC629,000000000000000000000000000000000000000000000000,F0D8E8F2E7771D7132B449CB7FCFC629B5F1A33E50D40D10
FFFC0000000000000000000000000000,B3D50BC8D82BDD3B8B5D02774D08821C,000000000000000000000000000000000000000000000000,B3D50BC8D82BDD3B8B5D02774D08821C2637050C9FC0D481
FFFE0000000000000000000000000000,65E0311D8D5288D0B1D22C50DD97A3B0,000000000000000000000000000000000000000000000000,65E0311D8D5288D0B1D22C50DD97A3B0113ECBE4A453269A
FFFF0000000000000000000000000000,A28A171F15B4A416AFC2FD9B07336AFC,000000000000000000000000000000000000000000000000,A28A171F15B4A416AFC2FD9B07336AFC97D0754FE68F11B9
FFFF8000000000000000000000000000,6746954CA69DC0AF4DCF747B10D360D3,000000000000000000000000000000000000000000000000,6746954CA69DC0AF4DCF747B10D360D3C6A0B3E998D05068
FFFFC000000000000000000000000000,AAD8AFD7C217D4ACB13281827267C228,000000000000000000000000000000000000000000000000,AAD8AFD7C217D4ACB13281827267C228DF556A33438DB87B
FFFFE000000000000000000000000000,4DA5043C1DE98FA513C3839B8402A76F,000000000000000000000000000000000000000000000000,4DA5043C1DE98FA513C3839B8402A76F90FB128D3A1AF6E5
FFFFF000000000000000000000000000,8F7208873631C24E44C28C395347EA36,000000000000000000000000000000000000000000000000,8F7208873631C24E44C28C395347EA3626298E9C1DB517C2
FFFFF800000000000000000000000000,EDF020D35C5B6996F30A8355AFD28CEB,000000000000000000000000000000000000000000000000,EDF020D35C5B6996F30A8355AFD28CEBA6CB761D61F8292D
FFFFFC00000000000000000000000000,8E55C89B6FD50FA2B6B709276CB86E2A,000000000000000000000000000000000000000000000000,8E55C89B6FD50FA2B6B709276CB86E2A12ACD89B13CD5F87
FFFFFE00000000000000000000000000,BF8E53DD3EC581EAFD12EE506C38EBC7,000000000000000000000000000000000000000000000000,BF8E53DD3EC581EAFD12EE506C38EBC795B1703FC57BA09F
FFFFFF00000000000000000000000000,E21FBB78242730A67075D6ACA3D37805,000000000000000000000000000000000000000000000000,E21FBB78242730A67075D6ACA3D37805DE11722D893E9F91
FFFFFF80000000000000000000000000,2D86D72510ED3A0672206A4C48AE225B,000000000000000000000000000000000000000000000000,2D86D72510ED3A0672206A4C48AE225B6D114CCB27BF3910
