Key,IV,PlainText,CipherText
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,800000000000000000000000000000000000000000000000,907F2D7DB1FC390FE56BDE026B85A8F6DDC6BF790C15760D
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,C00000000000000000000000000000000000000000000000,A98193967F6A55F7CB3A0AE08999BCEC0A6BDC6D4C1E6280
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,E00000000000000000000000000000000000000000000000,11E2334DD7D40AAF222738CAB9DA28059B80EEFB7EBE2D2B
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,F00000000000000000000000000000000000000000000000,97CBB26FFBB5EB6EA714EC2A2C049E787F2C5ECE07A98D8B
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,F80000000000000000000000000000000000000000000000,D5C6F2BDDDF126D813920D60F46469467818D800DCF6F4BE
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FC0000000000000000000000000000000000000000000000,06264831BB8461411443430241DEEE27E74CD1C92F0919C3
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FE0000000000000000000000000000000000000000000000,6F228218D652D708C17C4BC83703A8CF8092A4DCF2DA7E77
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FF0000000000000000000000000000000000000000000000,7C4F0EB880773BAC9A5F492BBCA26B7049AF6B372135ACEF
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FF8000000000000000000000000000000000000000000000,44E9A31A3EF01A85C48B258EE0AD80378BCD40F94EBB63B9
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFC000000000000000000000000000000000000000000000,A3475B13496DCD9AE68D88550D533788FE1CFFB83F45DCFB
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFE000000000000000000000000000000000000000000000,72DED9666CA034658E35E45468F5F83E0DC58A8D88662370
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFF000000000000000000000000000000000000000000000,88B9274D74DFD95EF70F2C8C59FE8E75C218FAA16056BD07
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFF800000000000000000000000000000000000000000000,87891FB7625CB4EF00016917B5D4F585047BBA83F7AA8417
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFC00000000000000000000000000000000000000000000,C94FA9A2B73B6A3F8B972CE482B60D27DC8F0E4915FD81BA
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFE00000000000000000000000000000000000000000000,1152BBA2081C9B89E8F3F917DD3A24131569859EA6B7206C
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFF00000000000000000000000000000000000000000000,E77B5C94C883D649346CAF1CDE1C7CCF300ADE92F88F48FA
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFF80000000000000000000000000000000000000000000,A74D6244F288B0E2049C3153E0983A691FE6CC3C05965DC0
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFFC0000000000000000000000000000000000000000000,DB8AA469C6A17118D0EF85AA396F7F1359E858EAAA97FEC3
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFFE0000000000000000000000000000000000000000000,FA9D18A8DCFB0E9D78091E43CC5A09E42239455E7AFE3B06
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFFF0000000000000000000000000000000000000000000,D6878BAE31AF0A24E460F4B5779E399C3EE500C5C8D63479
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFFF8000000000000000000000000000000000000000000,8F5386809BC55391B4ADC559EBD8028FD5E38BF15F16D90E
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFFFC000000000000000000000000000000000000000000,43F116F98404385D405D5BB9A643BD23B1F4066E6F4F187D
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFFFE000000000000000000000000000000000000000000,38F370211C8C399A6CDBF9B393B849396EF4CC4DE49B1106
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFFFF000000000000000000000000000000000000000000,17B1B54D94F3833A4C36DD258ED2975BAC86BC606B6640C3
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFFFF800000000000000000000000000000000000000000,4D96CBE18637B9AA6985FBA22AFF247936AFF0EF7BF32807
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFFFFC00000000000000000000000000000000000000000,8E4D1A4BFDFFF9FE34BD26E79D04C4151F8EEDEA0F62A140
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFFFFE00000000000000000000000000000000000000000,FE225D6B70F6E568BA19C2E7631027C6ABF4154A3375A1D3
0000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000,FFFFFFF00000000000000000000000000000000000000000,DB334737FE4C26BA6DF22947E03FE55E96F96E9D607F6615
