Key,IV,PlainText,CipherText
00000000000000000000000000000000,00000000000000000000000000000000,800000000000000000000000000000000000000000000000,BA2B81F42865BB6AB6F09EA79A7BDBDD3AD78E726C1EC02B
00000000000000000000000000000000,00000000000000000000000000000000,C00000000000000000000000000000000000000000000000,D21549CF0B4FA6A468E51FED2A2C3D2BAAE5939C8EFDF2F0
00000000000000000000000000000000,00000000000000000000000000000000,E00000000000000000000000000000000000000000000000,76DD34AA2FFEF2FE8AAD60774D273944F031D4D74F5DCBF3
00000000000000000000000000000000,00000000000000000000000000000000,F00000000000000000000000000000000000000000000000,4A895CF82B1B01BAC94BE5D5F7FBB04396D9FD5CC4F07441
00000000000000000000000000000000,00000000000000000000000000000000,F80000000000000000000000000000000000000000000000,5C684654765305B7AACA623BC2009F6C30CCDB044646D7E1
00000000000000000000000000000000,00000000000000000000000000000000,FC0000000000000000000000000000000000000000000000,3479B06FC16964AC99159E88EA3F0BA616AE4CE5042A67EE
00000000000000000000000000000000,00000000000000000000000000000000,FE0000000000000000000000000000000000000000000000,3314B6E69E3E664D00937878252F9A2AB6DA0BB11A23855D
00000000000000000000000000000000,00000000000000000000000000000000,FF0000000000000000000000000000000000000000000000,ADC832EFF9B2EF6D203BADEEE80C5AB7DB4F1AA530967D67
00000000000000000000000000000000,00000000000000000000000000000000,FF8000000000000000000000000000000000000000000000,2075230CC00F999A238F69AC1E2B3746A81738252621DD18
00000000000000000000000000000000,00000000000000000000000000000000,FFC000000000000000000000000000000000000000000000,45EE0123AD96B281A19393CA024F0D5577E2B508DB7FD892
00000000000000000000000000000000,00000000000000000000000000000000,FFE000000000000000000000000000000000000000000000,697AED60DD2C985903D37865A380032DB8499C251F8442EE
00000000000000000000000000000000,00000000000000000000000000000000,FFF000000000000000000000000000000000000000000000,027A6F495AEF2BEB2A0F786D4229DD89965135F8A81F25C9
00000000000000000000000000000000,00000000000000000000000000000000,FFF800000000000000000000000000000000000000000000,E7BBFF178F113F0C4F2369798D30E5998B87145A01AD1C6C
00000000000000000000000000000000,00000000000000000000000000000000,FFFC00000000000000000000000000000000000000000000,6153F458627C9422C4BE0C6771BD4A7B8EAE3B10A0C8CA6D
00000000000000000000000000000000,00000000000000000000000000000000,FFFE00000000000000000000000000000000000000000000,F1A1504121F1121F06E7303DF17C6A9A64B4D629810FDA6B
00000000000000000000000000000000,00000000000000000000000000000000,FFFF00000000000000000000000000000000000000000000,8742EA96D87733058B21FC4B9431E2A8D7E5DBD3324595F8
00000000000000000000000000000000,00000000000000000000000000000000,FFFF80000000000000000000000000000000000000000000,0917AE552956099283426A25D8330D2FF3F72375264E167F
00000000000000000000000000000000,00000000000000000000000000000000,FFFFC0000000000000000000000000000000000000000000,F87CDE22BC5629F5261347B44F658AFD8EE79DD4F401FF9B
00000000000000000000000000000000,00000000000000000000000000000000,FFFFE0000000000000000000000000000000000000000000,909AF8E25FCCC6C3F639D890175AEDDCDD35CEA2799940B4
00000000000000000000000000000000,00000000000000000000000000000000,FFFFF0000000000000000000000000000000000000000000,B971098D17EF0EC9FD2F43E141AE5F376941CB6B3E08C2B7
00000000000000000000000000000000,00000000000000000000000000000000,FFFFF8000000000000000000000000000000000000000000,AF5D365B59B83E0A58E46BB1A98A0A2D2C20F439F6BB097B
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFC000000000000000000000000000000000000000000,A834DEA8F77042E4B942F1EA7507F525625D01F058E565F7
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFE000000000000000000000000000000000000000000,F37AFAC0371B0B05FA7AB3F9745B8515C0B5FD98190EF45F
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFF000000000000000000000000000000000000000000,DA127CC5E732DE0D567F3F0284CA762913001FF5D99806EF
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFF800000000000000000000000000000000000000000,45EFEB377360F8DB6765EE27FD6C540C3B594C60F5C8277A
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFFC00000000000000000000000000000000000000000,1A92F635E4B05838696205C71B561179E9C0FC1818E4AA46
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFFE00000000000000000000000000000000000000000,C279C4A98F77C61D719C140F7E079A63F8023EE9C3FDC45A
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFFF00000000000000000000000000000000000000000,53DBF2B040B81667B6CC6E1FD7C4F45B35F40182AB4662F3
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFFF80000000000000000000000000000000000000000,42D59DDE278A1AD99D9AF938757D22133AEBBAD7303649B4
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFFFC0000000000000000000000000000000000000000,93EC42A18F118520BC07D69C7435585BA2124BEA53EC2834
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFFFE0000000000000000000000000000000000000000,D56C003ABE7B990410E1348AFD249DEEB9FB4399FA4FACC7
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFFFF0000000000000000000000000000000000000000,11D159C023138A098AE39ABF12CA8EEEC26277437420C5D6
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFFFF8000000000000000000000000000000000000000,7F65178A580BF8D2F36B3C46E536C63E171A0E1B2DD424F0
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFFFFC000000000000000000000000000000000000000,E61CBAD2F5164B9A5EC2D2672B201C857CADBE402D1B208F
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFFFFE000000000000000000000000000000000000000,52BEE605F567781F4DE1D9B52D81195543B02FF929A1485A
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFFFFF000000000000000000000000000000000000000,D177745A897C7BCA9DAE836B44E8A630092FAACC9BF43508
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFFFFF800000000000000000000000000000000000000,547759C6FFCC0A0D7C96625E38C15052CB2BF8280F3F9742
00000000000000000000000000000000,00000000000000000000000000000000,FFFFFFFFFC00000000000000000000000000000000000000,424B0661C84D3EEBD70C46398094F7C9215A41EE442FA992
